index,timestamp,age,industry,job title,job_title_context,salary,compensation,currency,other_currency,income_context,country,state,city,professional_experience_overall,professional_experience_in_specified_field,education,gender,race,total_salary,amount_usd
13007,4/28/2021 12:00:41,29.5,law,associate attorney,In a boutique law firm,120000,5000.0,USD,,,united states,california,los angeles,9.0,3.0,"Professional degree (MD, JD, etc.)",Woman,White,125000.0,125000.0
13016,4/28/2021 12:00:57,29.5,law,paralegal,,50000,0.0,USD,,,united states,ohio,columbus,9.0,6.0,"Professional degree (MD, JD, etc.)",Woman,White,50000.0,50000.0
13022,4/28/2021 12:01:13,39.5,engineering or manufacturing,engineering manager,,126736,500.0,USD,,,united states,ohio,mason,15.5,15.5,Master's degree,Man,White,127236.0,127236.0
13024,4/28/2021 12:01:24,29.5,law,associate,,76000,0.0,USD,,,united states,illinois,chicago,6.0,3.0,"Professional degree (MD, JD, etc.)",Woman,White,76000.0,76000.0
13026,4/28/2021 12:01:33,29.5,library science / part-time work/study,library assistant,Library assistant at a community college academic library as a work/study position,24252,0.0,USD,,,united states,michigan,ann arbor,1.0,1.0,Some college,Non-binary,White,24252.0,24252.0
13030,4/28/2021 12:01:38,39.5,art & design,associate,,100000,5000.0,USD,,,united states,new york,new york city,15.5,15.5,Master's degree,,,105000.0,105000.0
13032,4/28/2021 12:01:39,29.5,entertainment,software developer,,60000,0.0,EUR,,,germany,,düsseldorf,15.5,15.5,College degree,Man,White,60000.0,67200.0
13035,4/28/2021 12:01:42,21.0,"marketing, advertising & pr",copywriter,,35500,0.0,EUR,,,spain,,barcelona,3.0,3.0,College degree,Woman,White,35500.0,39760.00000000001
13038,4/28/2021 12:01:50,39.5,architecture,project manager,,118000,15000.0,USD,,,united states,california,los angeles,25.5,25.5,College degree,Woman,White,133000.0,133000.0
13044,4/28/2021 12:02:05,29.5,nonprofits,marketing manager,,52000,0.0,USD,,,united states,illinois,chicago,9.0,9.0,College degree,Woman,White,52000.0,52000.0
13045,4/28/2021 12:02:06,39.5,media & digital,senior editor,,100000,0.0,USD,,,united states,massachusetts,boston,15.5,15.5,Master's degree,Woman,White,100000.0,100000.0
13051,4/28/2021 12:02:19,29.5,computing or tech,senior engineer,,147000,44700.0,USD,,,united states,district of columbia,seatle ,15.5,15.5,College degree,Man,White,191700.0,191700.0
13052,4/28/2021 12:02:19,29.5,computing or tech,senior engineer,,147000,44700.0,USD,,,united states,washington,seatle ,15.5,15.5,College degree,Man,White,191700.0,191700.0
13053,4/28/2021 12:02:35,29.5,health care,program manager,,95000,0.0,USD,,,united states,massachusetts,boston,9.0,9.0,College degree,Woman,White,95000.0,95000.0
13054,4/28/2021 12:02:39,29.5,"marketing, advertising & pr",vice president,,145000,30000.0,USD,,,united states,district of columbia,dc,9.0,9.0,College degree,Woman,White,175000.0,175000.0
13070,4/28/2021 12:03:10,29.5,computing or tech,project manager,,63000,2000.0,USD,,,united states,oregon,portland,15.5,6.0,College degree,Man,White,65000.0,65000.0
13074,4/28/2021 12:03:22,29.5,"marketing, advertising & pr",marketing manager,,31500,0.0,GBP,,,united kingdom,,peterborough,9.0,9.0,College degree,Woman,"Asian or Asian American, White",31500.0,39690.0
13077,4/28/2021 12:03:26,49.5,government and public administration,project manager,Department of Education planning/construction,55000,0.0,USD,,,united states,arkansas,little rock,15.5,15.5,Master's degree,Woman,White,55000.0,55000.0
13078,4/28/2021 12:03:31,39.5,government and public administration,associate director,,130000,2000.0,USD,,,united states,texas,arlington,15.5,15.5,Master's degree,Man,White,132000.0,132000.0
13079,4/28/2021 12:03:32,39.5,media & digital,editor,,55000,4000.0,EUR,,,ireland,,dublin,15.5,15.5,Master's degree,Woman,White,59000.0,66080.0
13085,4/28/2021 12:03:45,39.5,business or consulting,vice president,,85000,10000.0,USD,,,united states,maryland,gaithersburg,15.5,15.5,College degree,Woman,White,95000.0,95000.0
13091,4/28/2021 12:04:05,49.5,media & digital,senior editor,news editor and writer for news/content website,65000,5000.0,USD,,,united states,north carolina,chapel hill,15.5,15.5,Master's degree,Man,White,70000.0,70000.0
13097,4/28/2021 12:04:39,29.5,agriculture or forestry,human resources manager,,66000,7000.0,USD,,Bonus amount varies,united states,illinois,champaign,9.0,9.0,College degree,Man,White,73000.0,73000.0
13107,4/28/2021 12:05:03,39.5,nonprofits,senior associate,Consultant (mid-level),78500,0.0,USD,,,united states,california,los angeles,15.5,9.0,Master's degree,Woman,White,78500.0,78500.0
13122,4/28/2021 12:05:45,29.5,computing or tech,software developer,,83000,2000.0,USD,,,united states,virginia,reston,6.0,3.0,College degree,Woman,White,85000.0,85000.0
13124,4/28/2021 12:05:47,29.5,business or consulting,associate,,63000,5000.0,USD,,"Bonus is variable, but has been 5k in past 2 years",united states,new york,new york city,3.0,3.0,College degree,Woman,White,68000.0,68000.0
13125,4/28/2021 12:05:56,29.5,law,partner,,260000,0.0,USD,,,united states,michigan,detroit,9.0,9.0,"Professional degree (MD, JD, etc.)",Woman,White,260000.0,260000.0
13127,4/28/2021 12:06:00,39.5,administrative support,executive assistant,EA to a VP for a non-profit health system ,67558,1000.0,USD,,,united states,oregon,medford,15.5,9.0,Some college,Woman,White,68558.0,68558.0
13129,4/28/2021 12:06:09,49.5,computing or tech,project manager ,,82000,5000.0,USD,,,united states,indiana,valparaiso,15.5,6.0,College degree,Woman,White,87000.0,87000.0
13131,4/28/2021 12:06:13,39.5,"accounting, banking & finance",associate,,115000,2000.0,CAD,,,canada,ontario,toronto,9.0,9.0,College degree,Woman,Asian or Asian American,117000.0,86580.0
13141,4/28/2021 12:07:02,29.5,computing or tech,paralegal,,90000,0.0,USD,,,united states,california,san diego,6.0,3.0,College degree,Woman,White,90000.0,90000.0
13149,4/28/2021 12:07:22,39.5,health care,executive assistant,C-Suite,58000,0.0,USD,,,united states,maryland,towson,15.5,15.5,College degree,Woman,White,58000.0,58000.0
13151,4/28/2021 12:07:28,29.5,computing or tech,technical writer,,90000,0.0,USD,,,united states,district of columbia,washington ,6.0,6.0,College degree,Woman,White,90000.0,90000.0
13158,4/28/2021 12:07:50,39.5,education (higher education),associate director,"Associate Director of student services, including financial aid and student account",65000,0.0,USD,,,united states,florida,largo,15.5,3.0,Master's degree,Woman,Black or African American,65000.0,65000.0
13167,4/28/2021 12:08:21,39.5,government and public administration,editor,,76162,0.0,USD,,,united states,washington,,15.5,15.5,College degree,Woman,White,76162.0,76162.0
13174,4/28/2021 12:08:41,29.5,contract research organisation,project manager,Elearning department PM,60121,1000.0,EUR,,,ireland,,dublin,9.0,1.0,College degree,Woman,White,61121.0,68455.52
13176,4/28/2021 12:08:51,39.5,nonprofits,administrative assistant ,,53000,0.0,USD,,,united states,illinois,chicago,25.5,15.5,Some college,Woman,Black or African American,53000.0,53000.0
13178,4/28/2021 12:08:59,39.5,computing or tech,program director,Operations Director for specific programs within the business,98500,23000.0,USD,,,united states,california,los angeles,15.5,9.0,Master's degree,Woman,White,121500.0,121500.0
13182,4/28/2021 12:09:24,49.5,computing or tech,director of engineering,,185000,15000.0,USD,,,united states,california,san francisco,25.5,25.5,College degree,Woman,White,200000.0,200000.0
13184,4/28/2021 12:09:28,29.5,hospitality & events,general manager,,68500,1000.0,USD,,,united states,washington,,6.0,6.0,College degree,Man,White,69500.0,69500.0
13186,4/28/2021 12:09:41,29.5,nonprofits,director,,70000,0.0,USD,,,united states,ohio,columbus,6.0,3.0,Master's degree,Woman,White,70000.0,70000.0
13207,4/28/2021 12:10:48,29.5,law,legal assistant,Legal support for in-house counsel for international nonprofit,62691,1000.0,USD,,,united states,new york,new york city,6.0,6.0,College degree,Woman,Asian or Asian American,63691.0,63691.0
13210,4/28/2021 12:10:52,29.5,computing or tech,senior editor,,91000,5000.0,USD,,,united states,new york,new york city,6.0,6.0,Master's degree,Woman,White,96000.0,96000.0
13217,4/28/2021 12:11:45,29.5,computing or tech,senior editor,,91000,5000.0,USD,,,united states,new york,new york city,6.0,6.0,Master's degree,Woman,White,96000.0,96000.0
13220,4/28/2021 12:12:06,39.5,media & digital,operations manager,,41000,2500.0,GBP,,,united kingdom,,london,9.0,9.0,College degree,Man,White,43500.0,54810.0
13226,4/28/2021 12:12:57,29.5,law,attorney,,83000,40000.0,USD,,,united states,florida,st petersburg,3.0,3.0,"Professional degree (MD, JD, etc.)",Woman,White,123000.0,123000.0
13229,4/28/2021 12:13:06,29.5,"marketing, advertising & pr",marketing manager,,134129,63388.0,USD,,Bonus + stock grant,united states,california,san diego,9.0,9.0,College degree,Man,White,197517.0,197517.0
13236,4/28/2021 12:13:47,59.5,property or construction,executive assistant,,72000,14000.0,USD,,,united states,tennessee,nashville,35.5,35.5,Some college,Woman,White,86000.0,86000.0
13242,4/28/2021 12:14:31,49.5,education (higher education),librarian,,55000,0.0,USD,,,united states,texas,fort worth,15.5,6.0,Master's degree,Woman,White,55000.0,55000.0
13248,4/28/2021 12:14:59,39.5,computing or tech,principal software engineer,,140000,28000.0,USD,,,united states,nebraska,omaha,15.5,15.5,Some college,Man,White,168000.0,168000.0
13249,4/28/2021 12:15:10,29.5,computing or tech,research scientist,,75000,0.0,GBP,,,united kingdom,,cambridge,3.0,3.0,PhD,Woman,White,75000.0,94500.0
13255,4/28/2021 12:15:53,29.5,nonprofits,policy analyst,,61000,500.0,USD,,,united states,washington,,6.0,6.0,Master's degree,Man,"Asian or Asian American, White",61500.0,61500.0
13260,4/28/2021 12:16:15,39.5,education (primary/secondary),administrative assistant,,37000,0.0,USD,,,united states,texas,krum,25.5,25.5,College degree,Woman,White,37000.0,37000.0
13263,4/28/2021 12:16:25,39.5,health care,registered nurse,,76000,20000.0,USD,,,united states,nebraska,omaha,15.5,15.5,College degree,Woman,White,96000.0,96000.0
13264,4/28/2021 12:16:26,39.5,pharmaceutical/biotech,program manager,,160000,32000.0,USD,,,united states,massachusetts,cambridge,9.0,9.0,"Professional degree (MD, JD, etc.)",Woman,White,192000.0,192000.0
13268,4/28/2021 12:16:37,39.5,retail,general manager,,64300,4000.0,USD,,,united states,north carolina,apex,25.5,25.5,Some college,Woman,White,68300.0,68300.0
13271,4/28/2021 12:16:57,39.5,training,instructional designer,,67000,0.0,USD,,,united states,minnesota,minneapolis,15.5,6.0,College degree,Woman,White,67000.0,67000.0
13279,4/28/2021 12:17:49,29.5,government and public administration,data analyst,,40000,0.0,EUR,,,ireland,,dublin,3.0,3.0,PhD,Woman,White,40000.0,44800.00000000001
13287,4/28/2021 12:18:29,29.5,computing or tech,senior software engineer,,170000,25500.0,USD,,,united states,washington,seattle,9.0,9.0,College degree,Man,Asian or Asian American,195500.0,195500.0
13289,4/28/2021 12:18:43,39.5,"accounting, banking & finance",vice president,Head of Investment Manager Research,257000,200000.0,USD,,,united states,colorado,denver,15.5,15.5,Master's degree,Man,White,457000.0,457000.0
13297,4/28/2021 12:19:30,39.5,wine wholesale,director of operations,,85000,0.0,USD,,,united states,new york,new york city,15.5,15.5,College degree,Woman,White,85000.0,85000.0
13302,4/28/2021 12:19:57,29.5,computing or tech,senior software developer,,65000,0.0,GBP,,,united kingdom,,bristol,6.0,6.0,PhD,Man,White,65000.0,81900.0
13313,4/28/2021 12:21:18,29.5,large university administration,project manager,,92000,0.0,CAD,,,canada,british columbia,vancouver,9.0,9.0,Master's degree,Woman,Another option not listed here or prefer not to answer,92000.0,68080.0
13316,4/28/2021 12:21:35,29.5,law,associate attorney,,61800,23750.0,USD,,,united states,indiana,mishawaka,6.0,6.0,"Professional degree (MD, JD, etc.)",Woman,White,85550.0,85550.0
13318,4/28/2021 12:21:45,39.5,public libraries,director,,62000,0.0,USD,,,united states,kentucky,central ,15.5,15.5,Master's degree,Woman,White,62000.0,62000.0
13321,4/28/2021 12:22:37,39.5,computing or tech,program manager,,137000,50000.0,USD,,,united states,texas,austin,15.5,3.0,"Professional degree (MD, JD, etc.)",Woman,"Hispanic, Latino, or Spanish origin, White",187000.0,187000.0
13329,4/28/2021 12:23:16,49.5,education (higher education),administrative assistant,,43000,0.0,USD,,,united states,nebraska,omaha,15.5,15.5,College degree,Woman,White,43000.0,43000.0
13334,4/28/2021 12:23:44,39.5,education (higher education),administrative assistant ,,44000,0.0,USD,,,united states,pennsylvania,pittsburgh,15.5,15.5,Some college,Woman,White,44000.0,44000.0
13337,4/28/2021 12:24:23,29.5,computing or tech,web developer,,48000,0.0,USD,,,united states,north carolina,charlotte,1.0,1.0,College degree,Man,"Hispanic, Latino, or Spanish origin, White",48000.0,48000.0
13340,4/28/2021 12:24:34,39.5,hospitality & events,associate director,,84000,0.0,USD,,,united states,virginia,fairfax,15.5,15.5,College degree,Woman,White,84000.0,84000.0
13343,4/28/2021 12:25:19,29.5,law,associate attorney,,280000,0.0,USD,,,united states,illinois,chicago,9.0,6.0,"Professional degree (MD, JD, etc.)",Woman,White,280000.0,280000.0
13347,4/28/2021 12:25:32,29.5,aerospace ,communications specialist,,107000,5000.0,USD,,,united states,illinois,chicago,9.0,9.0,College degree,Woman,White,112000.0,112000.0
13351,4/28/2021 12:26:19,29.5,computing/tech + higher ed + nonprofit,coordinator,My full job title is a direct identifier :),81200,0.0,CAD,,,canada,,vancouver british columbia,1.0,1.0,Master's degree,Non-binary,"Hispanic, Latino, or Spanish origin, White",81200.0,60088.0
13358,4/28/2021 12:27:35,29.5,"accounting, banking & finance",administrative assistant,,49920,970.0,USD,,,united states,mississippi,jackson,9.0,9.0,Master's degree,Woman,White,50890.0,50890.0
13361,4/28/2021 12:28:16,39.5,law,legal assistant,,61000,3500.0,USD,,,united states,oregon,portland,25.5,9.0,College degree,Woman,White,64500.0,64500.0
13364,4/28/2021 12:28:29,39.5,business or consulting,executive assistant,Chief of Staff,135000,40500.0,USD,,,united states,georgia,atlanta,25.5,25.5,College degree,Woman,White,175500.0,175500.0
13367,4/28/2021 12:28:51,29.5,computing or tech,web developer,,45000,3750.0,GBP,,,united kingdom,,london,6.0,6.0,College degree,Man,White,48750.0,61425.0
13369,4/28/2021 12:29:13,39.5,education (higher education),director,Student Affairs,79000,0.0,USD,,,united states,missouri,st louis,15.5,15.5,Master's degree,Woman,"Asian or Asian American, White",79000.0,79000.0
13370,4/28/2021 12:29:32,39.5,education (primary/secondary),teacher,,58000,3000.0,USD,,,united states,texas,arlington,15.5,6.0,Master's degree,Woman,White,61000.0,61000.0
13372,4/28/2021 12:29:47,39.5,law,staff attorney,,85700,0.0,USD,,,united states,indiana,indianapolis,15.5,15.5,"Professional degree (MD, JD, etc.)",Woman,White,85700.0,85700.0
13373,4/28/2021 12:30:02,29.5,business or consulting,manager,,160000,60000.0,USD,,,united states,massachusetts,boston,3.0,3.0,College degree,Woman,White,220000.0,220000.0
13375,4/28/2021 12:30:19,29.5,utilities & telecommunications,operations manager,,35000,6120.0,GBP,,,united kingdom,,nottingham,15.5,9.0,High School,Man,White,41120.0,51811.2
13385,4/28/2021 12:32:07,29.5,business or consulting,senior associate,,177000,30000.0,USD,,,united states,massachusetts,boston,6.0,3.0,PhD,Woman,White,207000.0,207000.0
13389,4/28/2021 12:32:37,29.5,computing or tech,senior software engineer,,171000,0.0,USD,,"Also stock options, but those are a wildcard",united states,california,san francisco,6.0,6.0,College degree,Woman,White,171000.0,171000.0
13391,4/28/2021 12:32:42,29.5,"marketing, advertising & pr",marketing manager,,86000,8000.0,USD,,,united states,washington,,9.0,9.0,College degree,Woman,Black or African American,94000.0,94000.0
13393,4/28/2021 12:32:56,39.5,computing or tech,software engineer,,110000,0.0,USD,,I work for a non-profit so make less than I would normally make in my area.,united states,california,san francisco,15.5,3.0,College degree,Woman,White,110000.0,110000.0
